id,name,type,category,base_power,accuracy,priority,target,flags,secondary,boosts,self,volatileStatus,selfSwitch,recoil,drain,multihit,selfdestruct,critRatio
submission,Submission,fighting,Physical,80,80,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[1, 4]","[0, 1]",1,,1
substitute,Substitute,normal,Status,0,true,0,self,"{""snatch"": 1, ""nonsky"": 1, ""metronome"": 1}",{},{},{},substitute,False,"[0, 1]","[0, 1]",1,,1
subzeroslammer,Subzero Slammer,ice,Physical,1,true,0,normal,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
suckerpunch,Sucker Punch,dark,Physical,70,100,1,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sunnyday,Sunny Day,fire,Status,0,true,0,all,"{""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sunsteelstrike,Sunsteel Strike,steel,Physical,100,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
supercellslam,Supercell Slam,electric,Physical,100,95,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""minimize"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
superfang,Super Fang,normal,Physical,0,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
superpower,Superpower,fighting,Physical,120,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},"{""boosts"": {""atk"": -1, ""def"": -1}}",,False,"[0, 1]","[0, 1]",1,,1
supersonic,Supersonic,normal,Status,0,55,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""sound"": 1, ""bypasssub"": 1, ""metronome"": 1}",{},{},{},confusion,False,"[0, 1]","[0, 1]",1,,1
supersonicskystrike,Supersonic Skystrike,flying,Physical,1,true,0,normal,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
surf,Surf,water,Special,90,100,0,allAdjacent,"{""protect"": 1, ""mirror"": 1, ""nonsky"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
surgingstrikes,Surging Strikes,water,Physical,25,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""punch"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",3,,1
swagger,Swagger,normal,Status,0,85,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""allyanim"": 1, ""metronome"": 1}",{},"{""atk"": 2}",{},confusion,False,"[0, 1]","[0, 1]",1,,1
swallow,Swallow,normal,Status,0,true,0,self,"{""snatch"": 1, ""heal"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
sweetkiss,Sweet Kiss,fairy,Status,0,75,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},confusion,False,"[0, 1]","[0, 1]",1,,1
sweetscent,Sweet Scent,normal,Status,0,100,0,allAdjacentFoes,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},"{""evasion"": -2}",{},,False,"[0, 1]","[0, 1]",1,,1
swift,Swift,normal,Special,60,true,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
switcheroo,Switcheroo,dark,Status,0,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""allyanim"": 1, ""noassist"": 1, ""failcopycat"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
swordsdance,Swords Dance,normal,Status,0,true,0,self,"{""snatch"": 1, ""dance"": 1, ""metronome"": 1}",{},"{""atk"": 2}",{},,False,"[0, 1]","[0, 1]",1,,1
synchronoise,Synchronoise,psychic,Special,120,100,0,allAdjacent,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
synthesis,Synthesis,grass,Status,0,true,0,self,"{""snatch"": 1, ""heal"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
syrupbomb,Syrup Bomb,grass,Special,60,85,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""bullet"": 1}","{""chance"": 100, ""volatileStatus"": ""syrupbomb""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
tachyoncutter,Tachyon Cutter,steel,Special,50,true,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""slicing"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",2,,1
tackle,Tackle,normal,Physical,40,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
tailglow,Tail Glow,bug,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},"{""spa"": 3}",{},,False,"[0, 1]","[0, 1]",1,,1
tailslap,Tail Slap,normal,Physical,25,85,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]","[2, 5]",,1
tailwhip,Tail Whip,normal,Status,0,100,0,allAdjacentFoes,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},"{""def"": -1}",{},,False,"[0, 1]","[0, 1]",1,,1
tailwind,Tailwind,flying,Status,0,true,0,allySide,"{""snatch"": 1, ""metronome"": 1, ""wind"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
takedown,Take Down,normal,Physical,90,85,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[1, 4]","[0, 1]",1,,1
takeheart,Take Heart,psychic,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
tarshot,Tar Shot,rock,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},"{""spe"": -1}",{},tarshot,False,"[0, 1]","[0, 1]",1,,1
taunt,Taunt,dark,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""bypasssub"": 1, ""metronome"": 1}",{},{},{},taunt,False,"[0, 1]","[0, 1]",1,,1
tearfullook,Tearful Look,normal,Status,0,true,0,normal,"{""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},"{""atk"": -1, ""spa"": -1}",{},,False,"[0, 1]","[0, 1]",1,,1
teatime,Teatime,normal,Status,0,true,0,all,"{""bypasssub"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
technoblast,Techno Blast,normal,Special,120,100,0,normal,"{""protect"": 1, ""mirror"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
tectonicrage,Tectonic Rage,ground,Physical,1,true,0,normal,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
teeterdance,Teeter Dance,normal,Status,0,100,0,allAdjacent,"{""protect"": 1, ""mirror"": 1, ""dance"": 1, ""metronome"": 1}",{},{},{},confusion,False,"[0, 1]","[0, 1]",1,,1
telekinesis,Telekinesis,psychic,Status,0,true,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""gravity"": 1, ""allyanim"": 1, ""metronome"": 1}",{},{},{},telekinesis,False,"[0, 1]","[0, 1]",1,,1
teleport,Teleport,psychic,Status,0,true,-6,self,"{""metronome"": 1}",{},{},{},,true,"[0, 1]","[0, 1]",1,,1
temperflare,Temper Flare,fire,Physical,75,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
terablast,Tera Blast,normal,Special,80,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""mustpressure"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
terastarstorm,Tera Starstorm,normal,Special,120,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""noassist"": 1, ""failcopycat"": 1, ""failmimic"": 1, ""nosketch"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
terrainpulse,Terrain Pulse,normal,Special,50,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""pulse"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
thief,Thief,dark,Physical,60,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""failmefirst"": 1, ""noassist"": 1, ""failcopycat"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
thousandarrows,Thousand Arrows,ground,Physical,90,100,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""nonsky"": 1}",{},{},{},smackdown,False,"[0, 1]","[0, 1]",1,,1
thousandwaves,Thousand Waves,ground,Physical,90,100,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""nonsky"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
thrash,Thrash,normal,Physical,120,100,0,randomNormal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""failinstruct"": 1}",{},{},"{""volatileStatus"": ""lockedmove""}",,False,"[0, 1]","[0, 1]",1,,1
throatchop,Throat Chop,dark,Physical,80,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 100}",{},{},,False,"[0, 1]","[0, 1]",1,,1
thunder,Thunder,electric,Special,110,70,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 30, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
thunderbolt,Thunderbolt,electric,Special,90,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 10, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
thundercage,Thunder Cage,electric,Special,80,90,0,normal,"{""protect"": 1, ""mirror"": 1}",{},{},{},partiallytrapped,False,"[0, 1]","[0, 1]",1,,1
thunderclap,Thunderclap,electric,Special,70,100,1,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
thunderfang,Thunder Fang,electric,Physical,65,95,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""bite"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
thunderouskick,Thunderous Kick,fighting,Physical,90,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1}","{""chance"": 100, ""boosts"": {""def"": -1}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
thunderpunch,Thunder Punch,electric,Physical,75,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""punch"": 1, ""metronome"": 1}","{""chance"": 10, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
thundershock,Thunder Shock,electric,Special,40,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 10, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
thunderwave,Thunder Wave,electric,Status,0,90,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
tickle,Tickle,normal,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""allyanim"": 1, ""metronome"": 1}",{},"{""atk"": -1, ""def"": -1}",{},,False,"[0, 1]","[0, 1]",1,,1
tidyup,Tidy Up,normal,Status,0,true,0,self,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
topsyturvy,Topsy-Turvy,dark,Status,0,true,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""allyanim"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
torchsong,Torch Song,fire,Special,80,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""sound"": 1, ""bypasssub"": 1, ""metronome"": 1}","{""chance"": 100, ""self"": {""boosts"": {""spa"": 1}}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
torment,Torment,dark,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""bypasssub"": 1, ""metronome"": 1}",{},{},{},torment,False,"[0, 1]","[0, 1]",1,,1
toxic,Toxic,poison,Status,0,90,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
toxicspikes,Toxic Spikes,poison,Status,0,true,0,foeSide,"{""reflectable"": 1, ""nonsky"": 1, ""metronome"": 1, ""mustpressure"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
toxicthread,Toxic Thread,poison,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},"{""spe"": -1}",{},,False,"[0, 1]","[0, 1]",1,,1
trailblaze,Trailblaze,grass,Physical,50,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1}","{""chance"": 100, ""self"": {""boosts"": {""spe"": 1}}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
transform,Transform,normal,Status,0,true,0,normal,"{""allyanim"": 1, ""failencore"": 1, ""noassist"": 1, ""failcopycat"": 1, ""failmimic"": 1, ""failinstruct"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
triattack,Tri Attack,normal,Special,80,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 20}",{},{},,False,"[0, 1]","[0, 1]",1,,1
trick,Trick,psychic,Status,0,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""allyanim"": 1, ""noassist"": 1, ""failcopycat"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
trickortreat,Trick-or-Treat,ghost,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""allyanim"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
trickroom,Trick Room,psychic,Status,0,true,-7,all,"{""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
triplearrows,Triple Arrows,fighting,Physical,90,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,2
tripleaxel,Triple Axel,ice,Physical,20,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",3,,1
tripledive,Triple Dive,water,Physical,30,95,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",3,,1
triplekick,Triple Kick,fighting,Physical,10,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",3,,1
tropkick,Trop Kick,grass,Physical,70,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 100, ""boosts"": {""atk"": -1}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
trumpcard,Trump Card,normal,Special,0,true,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
twinbeam,Twin Beam,psychic,Special,40,100,0,normal,"{""protect"": 1, ""mirror"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",2,,1
twineedle,Twineedle,bug,Physical,25,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 20, ""status"": ""psn""}",{},{},,False,"[0, 1]","[0, 1]",2,,1
twinkletackle,Twinkle Tackle,fairy,Physical,1,true,0,normal,{},{},{},{},,False,"[0, 1]","[0, 1]",1,,1
twister,Twister,dragon,Special,40,100,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""wind"": 1}","{""chance"": 20, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
upperhand,Upper Hand,fighting,Physical,65,100,3,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 100, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
uproar,Uproar,normal,Special,90,100,0,randomNormal,"{""protect"": 1, ""mirror"": 1, ""sound"": 1, ""bypasssub"": 1, ""metronome"": 1, ""nosleeptalk"": 1, ""failinstruct"": 1}",{},{},"{""volatileStatus"": ""uproar""}",,False,"[0, 1]","[0, 1]",1,,1
uturn,U-turn,bug,Physical,70,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,true,"[0, 1]","[0, 1]",1,,1
vacuumwave,Vacuum Wave,fighting,Special,40,100,1,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
vcreate,V-create,fire,Physical,180,95,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1}",{},{},"{""boosts"": {""spe"": -1, ""def"": -1, ""spd"": -1}}",,False,"[0, 1]","[0, 1]",1,,1
veeveevolley,Veevee Volley,normal,Physical,0,true,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
venomdrench,Venom Drench,poison,Status,0,100,0,allAdjacentFoes,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
venoshock,Venoshock,poison,Special,65,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
victorydance,Victory Dance,fighting,Status,0,true,0,self,"{""snatch"": 1, ""dance"": 1, ""metronome"": 1}",{},"{""atk"": 1, ""def"": 1, ""spe"": 1}",{},,False,"[0, 1]","[0, 1]",1,,1
vinewhip,Vine Whip,grass,Physical,45,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
visegrip,Vise Grip,normal,Physical,55,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
vitalthrow,Vital Throw,fighting,Physical,70,true,-1,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
voltswitch,Volt Switch,electric,Special,70,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,true,"[0, 1]","[0, 1]",1,,1
volttackle,Volt Tackle,electric,Physical,120,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 10, ""status"": ""par""}",{},{},,False,"[33, 100]","[0, 1]",1,,1
wakeupslap,Wake-Up Slap,fighting,Physical,70,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
waterfall,Waterfall,water,Physical,80,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 20, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
watergun,Water Gun,water,Special,40,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
waterpledge,Water Pledge,water,Special,80,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""nonsky"": 1, ""metronome"": 1, ""pledgecombo"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
waterpulse,Water Pulse,water,Special,60,100,0,any,"{""protect"": 1, ""mirror"": 1, ""distance"": 1, ""metronome"": 1, ""pulse"": 1}","{""chance"": 20, ""volatileStatus"": ""confusion""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
watershuriken,Water Shuriken,water,Special,15,100,1,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]","[2, 5]",,1
watersport,Water Sport,water,Status,0,true,0,all,"{""nonsky"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
waterspout,Water Spout,water,Special,150,100,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
wavecrash,Wave Crash,water,Physical,120,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[33, 100]","[0, 1]",1,,1
weatherball,Weather Ball,normal,Special,50,100,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""bullet"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
whirlpool,Whirlpool,water,Special,35,85,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},partiallytrapped,False,"[0, 1]","[0, 1]",1,,1
whirlwind,Whirlwind,normal,Status,0,true,-6,normal,"{""reflectable"": 1, ""mirror"": 1, ""bypasssub"": 1, ""allyanim"": 1, ""metronome"": 1, ""noassist"": 1, ""failcopycat"": 1, ""wind"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
wickedblow,Wicked Blow,dark,Physical,75,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""punch"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
wickedtorque,Wicked Torque,dark,Physical,80,100,0,normal,"{""protect"": 1, ""failencore"": 1, ""failmefirst"": 1, ""nosleeptalk"": 1, ""noassist"": 1, ""failcopycat"": 1, ""failmimic"": 1, ""failinstruct"": 1, ""nosketch"": 1}","{""chance"": 10, ""status"": ""slp""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
wideguard,Wide Guard,rock,Status,0,true,3,allySide,"{""snatch"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
wildboltstorm,Wildbolt Storm,electric,Special,100,80,0,allAdjacentFoes,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""wind"": 1}","{""chance"": 20, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
wildcharge,Wild Charge,electric,Physical,90,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[1, 4]","[0, 1]",1,,1
willowisp,Will-O-Wisp,fire,Status,0,85,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
wingattack,Wing Attack,flying,Physical,60,100,0,any,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""distance"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
wish,Wish,normal,Status,0,true,0,self,"{""snatch"": 1, ""heal"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
withdraw,Withdraw,water,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},"{""def"": 1}",{},,False,"[0, 1]","[0, 1]",1,,1
wonderroom,Wonder Room,psychic,Status,0,true,0,all,"{""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
woodhammer,Wood Hammer,grass,Physical,120,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[33, 100]","[0, 1]",1,,1
workup,Work Up,normal,Status,0,true,0,self,"{""snatch"": 1, ""metronome"": 1}",{},"{""atk"": 1, ""spa"": 1}",{},,False,"[0, 1]","[0, 1]",1,,1
worryseed,Worry Seed,grass,Status,0,100,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""allyanim"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
wrap,Wrap,normal,Physical,15,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},partiallytrapped,False,"[0, 1]","[0, 1]",1,,1
wringout,Wring Out,normal,Special,0,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
xscissor,X-Scissor,bug,Physical,80,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""slicing"": 1}",{},{},{},,False,"[0, 1]","[0, 1]",1,,1
yawn,Yawn,normal,Status,0,true,0,normal,"{""protect"": 1, ""reflectable"": 1, ""mirror"": 1, ""metronome"": 1}",{},{},{},yawn,False,"[0, 1]","[0, 1]",1,,1
zapcannon,Zap Cannon,electric,Special,120,50,0,normal,"{""protect"": 1, ""mirror"": 1, ""metronome"": 1, ""bullet"": 1}","{""chance"": 100, ""status"": ""par""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
zenheadbutt,Zen Headbutt,psychic,Physical,80,90,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 20, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
zingzap,Zing Zap,electric,Physical,80,100,0,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1, ""metronome"": 1}","{""chance"": 30, ""volatileStatus"": ""flinch""}",{},{},,False,"[0, 1]","[0, 1]",1,,1
zippyzap,Zippy Zap,electric,Physical,80,100,2,normal,"{""contact"": 1, ""protect"": 1, ""mirror"": 1}","{""chance"": 100, ""self"": {""boosts"": {""evasion"": 1}}}",{},{},,False,"[0, 1]","[0, 1]",1,,1
